"date" "interval" "steps" "wday"
"13130" "2012-10-15" "1755" 0 "weekday"
"13131" "2012-10-16" "1755" 0 "weekday"
"13132" "2012-10-17" "1755" 0 "weekday"
"13133" "2012-10-18" "1755" 0 "weekday"
"13134" "2012-10-19" "1755" 71 "weekday"
"13135" "2012-10-20" "1755" 0 "weekend"
"13136" "2012-10-21" "1755" 0 "weekend"
"13137" "2012-10-22" "1755" 487 "weekday"
"13138" "2012-10-23" "1755" 154 "weekday"
"13139" "2012-10-24" "1755" 42 "weekday"
"13140" "2012-10-25" "1755" 10 "weekday"
"13141" "2012-10-26" "1755" 0 "weekday"
"13142" "2012-10-27" "1755" 76 "weekend"
"13143" "2012-10-28" "1755" 0 "weekend"
"13144" "2012-10-29" "1755" 108 "weekday"
"13145" "2012-10-30" "1755" 9 "weekday"
"13146" "2012-10-31" "1755" 68 "weekday"
"13147" "2012-11-01" "1755" 37 "weekday"
"13148" "2012-11-02" "1755" 57 "weekday"
"13149" "2012-11-03" "1755" 183 "weekend"
"13150" "2012-11-04" "1755" 37 "weekend"
"13151" "2012-11-05" "1755" 0 "weekday"
"13152" "2012-11-06" "1755" 30 "weekday"
"13153" "2012-11-07" "1755" 0 "weekday"
"13154" "2012-11-08" "1755" 44 "weekday"
"13155" "2012-11-09" "1755" 37 "weekday"
"13156" "2012-11-10" "1755" 37 "weekend"
"13157" "2012-11-11" "1755" 52 "weekend"
"13158" "2012-11-12" "1755" 0 "weekday"
"13159" "2012-11-13" "1755" 0 "weekday"
"13160" "2012-11-14" "1755" 37 "weekday"
"13161" "2012-11-15" "1755" 0 "weekday"
"13162" "2012-11-16" "1755" 25 "weekday"
"13163" "2012-11-17" "1755" 10 "weekend"
"13164" "2012-11-18" "1755" 32 "weekend"
"13165" "2012-11-19" "1755" 0 "weekday"
"13166" "2012-11-20" "1755" 0 "weekday"
"13167" "2012-11-21" "1755" 66 "weekday"
"13168" "2012-11-22" "1755" 0 "weekday"
"13169" "2012-11-23" "1755" 0 "weekday"
"13170" "2012-11-24" "1755" 102 "weekend"
"13171" "2012-11-25" "1755" 0 "weekend"
"13172" "2012-11-26" "1755" 29 "weekday"
"13173" "2012-11-27" "1755" 35 "weekday"
"13174" "2012-11-28" "1755" 0 "weekday"
"13175" "2012-11-29" "1755" 52 "weekday"
"13176" "2012-11-30" "1755" 37 "weekday"
"13177" "2012-10-01" "1800" 41 "weekday"
"13178" "2012-10-02" "1800" 0 "weekday"
"13179" "2012-10-03" "1800" 0 "weekday"
"13180" "2012-10-04" "1800" 285 "weekday"
"13181" "2012-10-05" "1800" 65 "weekday"
"13182" "2012-10-06" "1800" 34 "weekend"
"13183" "2012-10-07" "1800" 90 "weekend"
"13184" "2012-10-08" "1800" 41 "weekday"
"13185" "2012-10-09" "1800" 0 "weekday"
"13186" "2012-10-10" "1800" 0 "weekday"
"13187" "2012-10-11" "1800" 0 "weekday"
"13188" "2012-10-12" "1800" 0 "weekday"
"13189" "2012-10-13" "1800" 43 "weekend"
"13190" "2012-10-14" "1800" 0 "weekend"
"13191" "2012-10-15" "1800" 30 "weekday"
"13192" "2012-10-16" "1800" 86 "weekday"
"13193" "2012-10-17" "1800" 0 "weekday"
"13194" "2012-10-18" "1800" 0 "weekday"
"13195" "2012-10-19" "1800" 28 "weekday"
"13196" "2012-10-20" "1800" 0 "weekend"
"13197" "2012-10-21" "1800" 0 "weekend"
"13198" "2012-10-22" "1800" 27 "weekday"
"13199" "2012-10-23" "1800" 0 "weekday"
"13200" "2012-10-24" "1800" 42 "weekday"
"13201" "2012-10-25" "1800" 0 "weekday"
"13202" "2012-10-26" "1800" 0 "weekday"
"13203" "2012-10-27" "1800" 183 "weekend"
"13204" "2012-10-28" "1800" 69 "weekend"
"13205" "2012-10-29" "1800" 62 "weekday"
"13206" "2012-10-30" "1800" 0 "weekday"
"13207" "2012-10-31" "1800" 53 "weekday"
"13208" "2012-11-01" "1800" 41 "weekday"
"13209" "2012-11-02" "1800" 27 "weekday"
"13210" "2012-11-03" "1800" 263 "weekend"
"13211" "2012-11-04" "1800" 41 "weekend"
"13212" "2012-11-05" "1800" 0 "weekday"
"13213" "2012-11-06" "1800" 52 "weekday"
"13214" "2012-11-07" "1800" 7 "weekday"
"13215" "2012-11-08" "1800" 15 "weekday"
"13216" "2012-11-09" "1800" 41 "weekday"
"13217" "2012-11-10" "1800" 41 "weekend"
"13218" "2012-11-11" "1800" 30 "weekend"
"13219" "2012-11-12" "1800" 28 "weekday"
"13220" "2012-11-13" "1800" 0 "weekday"
"13221" "2012-11-14" "1800" 41 "weekday"
"13222" "2012-11-15" "1800" 0 "weekday"
"13223" "2012-11-16" "1800" 48 "weekday"
"13224" "2012-11-17" "1800" 89 "weekend"
"13225" "2012-11-18" "1800" 42 "weekend"
"13226" "2012-11-19" "1800" 0 "weekday"
"13227" "2012-11-20" "1800" 0 "weekday"
"13228" "2012-11-21" "1800" 0 "weekday"
"13229" "2012-11-22" "1800" 0 "weekday"
"13230" "2012-11-23" "1800" 0 "weekday"
"13231" "2012-11-24" "1800" 293 "weekend"
"13232" "2012-11-25" "1800" 65 "weekend"
"13233" "2012-11-26" "1800" 26 "weekday"
"13234" "2012-11-27" "1800" 0 "weekday"
"13235" "2012-11-28" "1800" 0 "weekday"
"13236" "2012-11-29" "1800" 74 "weekday"
"13237" "2012-11-30" "1800" 41 "weekday"
"13238" "2012-10-01" "1805" 58 "weekday"
"13239" "2012-10-02" "1805" 0 "weekday"
"13240" "2012-10-03" "1805" 0 "weekday"
"13241" "2012-10-04" "1805" 527 "weekday"
"13242" "2012-10-05" "1805" 40 "weekday"
"13243" "2012-10-06" "1805" 77 "weekend"
"13244" "2012-10-07" "1805" 17 "weekend"
"13245" "2012-10-08" "1805" 58 "weekday"
"13246" "2012-10-09" "1805" 0 "weekday"
"13247" "2012-10-10" "1805" 0 "weekday"
"13248" "2012-10-11" "1805" 40 "weekday"
"13249" "2012-10-12" "1805" 433 "weekday"
"13250" "2012-10-13" "1805" 23 "weekend"
"13251" "2012-10-14" "1805" 0 "weekend"
"13252" "2012-10-15" "1805" 0 "weekday"
"13253" "2012-10-16" "1805" 24 "weekday"
"13254" "2012-10-17" "1805" 0 "weekday"
"13255" "2012-10-18" "1805" 163 "weekday"
"13256" "2012-10-19" "1805" 19 "weekday"
"13257" "2012-10-20" "1805" 135 "weekend"
"13258" "2012-10-21" "1805" 31 "weekend"
"13259" "2012-10-22" "1805" 0 "weekday"
"13260" "2012-10-23" "1805" 0 "weekday"
"13261" "2012-10-24" "1805" 44 "weekday"
"13262" "2012-10-25" "1805" 0 "weekday"
"13263" "2012-10-26" "1805" 0 "weekday"
"13264" "2012-10-27" "1805" 185 "weekend"
"13265" "2012-10-28" "1805" 47 "weekend"
"13266" "2012-10-29" "1805" 8 "weekday"
"13267" "2012-10-30" "1805" 17 "weekday"
"13268" "2012-10-31" "1805" 63 "weekday"
"13269" "2012-11-01" "1805" 58 "weekday"
"13270" "2012-11-02" "1805" 0 "weekday"
"13271" "2012-11-03" "1805" 295 "weekend"
"13272" "2012-11-04" "1805" 58 "weekend"
"13273" "2012-11-05" "1805" 0 "weekday"
"13274" "2012-11-06" "1805" 29 "weekday"
"13275" "2012-11-07" "1805" 13 "weekday"
"13276" "2012-11-08" "1805" 0 "weekday"
"13277" "2012-11-09" "1805" 58 "weekday"
"13278" "2012-11-10" "1805" 58 "weekend"
"13279" "2012-11-11" "1805" 0 "weekend"
"13280" "2012-11-12" "1805" 35 "weekday"
"13281" "2012-11-13" "1805" 0 "weekday"
"13282" "2012-11-14" "1805" 58 "weekday"
"13283" "2012-11-15" "1805" 0 "weekday"
"13284" "2012-11-16" "1805" 18 "weekday"
"13285" "2012-11-17" "1805" 99 "weekend"
"13286" "2012-11-18" "1805" 176 "weekend"
"13287" "2012-11-19" "1805" 0 "weekday"
"13288" "2012-11-20" "1805" 18 "weekday"
"13289" "2012-11-21" "1805" 8 "weekday"
"13290" "2012-11-22" "1805" 10 "weekday"
"13291" "2012-11-23" "1805" 0 "weekday"
"13292" "2012-11-24" "1805" 185 "weekend"
"13293" "2012-11-25" "1805" 55 "weekend"
"13294" "2012-11-26" "1805" 38 "weekday"
"13295" "2012-11-27" "1805" 44 "weekday"
"13296" "2012-11-28" "1805" 0 "weekday"
"13297" "2012-11-29" "1805" 159 "weekday"
"13298" "2012-11-30" "1805" 58 "weekday"
"13299" "2012-10-01" "1810" 75 "weekday"
"13300" "2012-10-02" "1810" 0 "weekday"
"13301" "2012-10-03" "1810" 0 "weekday"
"13302" "2012-10-04" "1810" 531 "weekday"
"13303" "2012-10-05" "1810" 15 "weekday"
"13304" "2012-10-06" "1810" 173 "weekend"
"13305" "2012-10-07" "1810" 18 "weekend"
"13306" "2012-10-08" "1810" 75 "weekday"
"13307" "2012-10-09" "1810" 75 "weekday"
"13308" "2012-10-10" "1810" 0 "weekday"
"13309" "2012-10-11" "1810" 22 "weekday"
"13310" "2012-10-12" "1810" 463 "weekday"
"13311" "2012-10-13" "1810" 0 "weekend"
"13312" "2012-10-14" "1810" 0 "weekend"
"13313" "2012-10-15" "1810" 7 "weekday"
"13314" "2012-10-16" "1810" 26 "weekday"
"13315" "2012-10-17" "1810" 0 "weekday"
"13316" "2012-10-18" "1810" 0 "weekday"
"13317" "2012-10-19" "1810" 391 "weekday"
"13318" "2012-10-20" "1810" 142 "weekend"
"13319" "2012-10-21" "1810" 0 "weekend"
"13320" "2012-10-22" "1810" 0 "weekday"
"13321" "2012-10-23" "1810" 0 "weekday"
"13322" "2012-10-24" "1810" 94 "weekday"
"13323" "2012-10-25" "1810" 0 "weekday"
"13324" "2012-10-26" "1810" 28 "weekday"
"13325" "2012-10-27" "1810" 47 "weekend"
"13326" "2012-10-28" "1810" 53 "weekend"
"13327" "2012-10-29" "1810" 39 "weekday"
"13328" "2012-10-30" "1810" 37 "weekday"
"13329" "2012-10-31" "1810" 12 "weekday"
"13330" "2012-11-01" "1810" 75 "weekday"
"13331" "2012-11-02" "1810" 38 "weekday"
"13332" "2012-11-03" "1810" 392 "weekend"
"13333" "2012-11-04" "1810" 75 "weekend"
"13334" "2012-11-05" "1810" 63 "weekday"
"13335" "2012-11-06" "1810" 32 "weekday"
"13336" "2012-11-07" "1810" 0 "weekday"
"13337" "2012-11-08" "1810" 9 "weekday"
"13338" "2012-11-09" "1810" 75 "weekday"
"13339" "2012-11-10" "1810" 75 "weekend"
"13340" "2012-11-11" "1810" 62 "weekend"
"13341" "2012-11-12" "1810" 109 "weekday"
"13342" "2012-11-13" "1810" 21 "weekday"
"13343" "2012-11-14" "1810" 75 "weekday"
"13344" "2012-11-15" "1810" 0 "weekday"
"13345" "2012-11-16" "1810" 0 "weekday"
"13346" "2012-11-17" "1810" 26 "weekend"
"13347" "2012-11-18" "1810" 154 "weekend"
"13348" "2012-11-19" "1810" 0 "weekday"
"13349" "2012-11-20" "1810" 83 "weekday"
"13350" "2012-11-21" "1810" 21 "weekday"
"13351" "2012-11-22" "1810" 46 "weekday"
"13352" "2012-11-23" "1810" 0 "weekday"
"13353" "2012-11-24" "1810" 223 "weekend"
"13354" "2012-11-25" "1810" 92 "weekend"
"13355" "2012-11-26" "1810" 53 "weekday"
"13356" "2012-11-27" "1810" 55 "weekday"
"13357" "2012-11-28" "1810" 0 "weekday"
"13358" "2012-11-29" "1810" 307 "weekday"
"13359" "2012-11-30" "1810" 75 "weekday"
"13360" "2012-10-01" "1815" 85 "weekday"
"13361" "2012-10-02" "1815" 0 "weekday"
"13362" "2012-10-03" "1815" 0 "weekday"
"13363" "2012-10-04" "1815" 547 "weekday"
"13364" "2012-10-05" "1815" 29 "weekday"
"13365" "2012-10-06" "1815" 370 "weekend"
"13366" "2012-10-07" "1815" 61 "weekend"
"13367" "2012-10-08" "1815" 85 "weekday"
"13368" "2012-10-09" "1815" 82 "weekday"
"13369" "2012-10-10" "1815" 0 "weekday"
"13370" "2012-10-11" "1815" 31 "weekday"
"13371" "2012-10-12" "1815" 511 "weekday"
"13372" "2012-10-13" "1815" 25 "weekend"
"13373" "2012-10-14" "1815" 0 "weekend"
"13374" "2012-10-15" "1815" 0 "weekday"
"13375" "2012-10-16" "1815" 19 "weekday"
"13376" "2012-10-17" "1815" 115 "weekday"
"13377" "2012-10-18" "1815" 168 "weekday"
"13378" "2012-10-19" "1815" 494 "weekday"
"13379" "2012-10-20" "1815" 16 "weekend"
"13380" "2012-10-21" "1815" 51 "weekend"
"13381" "2012-10-22" "1815" 39 "weekday"
"13382" "2012-10-23" "1815" 0 "weekday"
"13383" "2012-10-24" "1815" 80 "weekday"
"13384" "2012-10-25" "1815" 0 "weekday"
"13385" "2012-10-26" "1815" 19 "weekday"
"13386" "2012-10-27" "1815" 178 "weekend"
"13387" "2012-10-28" "1815" 0 "weekend"
"13388" "2012-10-29" "1815" 60 "weekday"
"13389" "2012-10-30" "1815" 48 "weekday"
"13390" "2012-10-31" "1815" 0 "weekday"
"13391" "2012-11-01" "1815" 85 "weekday"
"13392" "2012-11-02" "1815" 52 "weekday"
"13393" "2012-11-03" "1815" 324 "weekend"
"13394" "2012-11-04" "1815" 85 "weekend"
"13395" "2012-11-05" "1815" 0 "weekday"
"13396" "2012-11-06" "1815" 52 "weekday"
"13397" "2012-11-07" "1815" 16 "weekday"
"13398" "2012-11-08" "1815" 0 "weekday"
"13399" "2012-11-09" "1815" 85 "weekday"
"13400" "2012-11-10" "1815" 85 "weekend"
"13401" "2012-11-11" "1815" 7 "weekend"
"13402" "2012-11-12" "1815" 172 "weekday"
"13403" "2012-11-13" "1815" 70 "weekday"
"13404" "2012-11-14" "1815" 85 "weekday"
"13405" "2012-11-15" "1815" 0 "weekday"
"13406" "2012-11-16" "1815" 0 "weekday"
"13407" "2012-11-17" "1815" 25 "weekend"
"13408" "2012-11-18" "1815" 0 "weekend"
"13409" "2012-11-19" "1815" 0 "weekday"
"13410" "2012-11-20" "1815" 14 "weekday"
"13411" "2012-11-21" "1815" 43 "weekday"
"13412" "2012-11-22" "1815" 15 "weekday"
"13413" "2012-11-23" "1815" 12 "weekday"
"13414" "2012-11-24" "1815" 231 "weekend"
"13415" "2012-11-25" "1815" 27 "weekend"
"13416" "2012-11-26" "1815" 0 "weekday"
"13417" "2012-11-27" "1815" 6 "weekday"
"13418" "2012-11-28" "1815" 393 "weekday"
"13419" "2012-11-29" "1815" 120 "weekday"
"13420" "2012-11-30" "1815" 85 "weekday"
"13421" "2012-10-01" "1820" 59 "weekday"
"13422" "2012-10-02" "1820" 0 "weekday"
"13423" "2012-10-03" "1820" 51 "weekday"
"13424" "2012-10-04" "1820" 175 "weekday"
"13425" "2012-10-05" "1820" 0 "weekday"
"13426" "2012-10-06" "1820" 402 "weekend"
"13427" "2012-10-07" "1820" 0 "weekend"
"13428" "2012-10-08" "1820" 59 "weekday"
"13429" "2012-10-09" "1820" 0 "weekday"
"13430" "2012-10-10" "1820" 0 "weekday"
"13431" "2012-10-11" "1820" 19 "weekday"
"13432" "2012-10-12" "1820" 298 "weekday"
"13433" "2012-10-13" "1820" 54 "weekend"
"13434" "2012-10-14" "1820" 63 "weekend"
"13435" "2012-10-15" "1820" 32 "weekday"
"13436" "2012-10-16" "1820" 17 "weekday"
"13437" "2012-10-17" "1820" 31 "weekday"
"13438" "2012-10-18" "1820" 0 "weekday"
"13439" "2012-10-19" "1820" 299 "weekday"
"13440" "2012-10-20" "1820" 0 "weekend"
"13441" "2012-10-21" "1820" 24 "weekend"
"13442" "2012-10-22" "1820" 24 "weekday"
"13443" "2012-10-23" "1820" 0 "weekday"
"13444" "2012-10-24" "1820" 0 "weekday"
"13445" "2012-10-25" "1820" 0 "weekday"
"13446" "2012-10-26" "1820" 51 "weekday"
"13447" "2012-10-27" "1820" 22 "weekend"
"13448" "2012-10-28" "1820" 36 "weekend"
"13449" "2012-10-29" "1820" 75 "weekday"
"13450" "2012-10-30" "1820" 39 "weekday"
"13451" "2012-10-31" "1820" 29 "weekday"
"13452" "2012-11-01" "1820" 59 "weekday"
"13453" "2012-11-02" "1820" 93 "weekday"
"13454" "2012-11-03" "1820" 0 "weekend"
"13455" "2012-11-04" "1820" 59 "weekend"
"13456" "2012-11-05" "1820" 41 "weekday"
"13457" "2012-11-06" "1820" 144 "weekday"
"13458" "2012-11-07" "1820" 0 "weekday"
"13459" "2012-11-08" "1820" 0 "weekday"
"13460" "2012-11-09" "1820" 59 "weekday"
"13461" "2012-11-10" "1820" 59 "weekend"
"13462" "2012-11-11" "1820" 8 "weekend"
"13463" "2012-11-12" "1820" 92 "weekday"
"13464" "2012-11-13" "1820" 71 "weekday"
"13465" "2012-11-14" "1820" 59 "weekday"
"13466" "2012-11-15" "1820" 0 "weekday"
"13467" "2012-11-16" "1820" 10 "weekday"
"13468" "2012-11-17" "1820" 0 "weekend"
"13469" "2012-11-18" "1820" 80 "weekend"
"13470" "2012-11-19" "1820" 0 "weekday"
"13471" "2012-11-20" "1820" 58 "weekday"
"13472" "2012-11-21" "1820" 0 "weekday"
"13473" "2012-11-22" "1820" 32 "weekday"
"13474" "2012-11-23" "1820" 294 "weekday"
"13475" "2012-11-24" "1820" 0 "weekend"
"13476" "2012-11-25" "1820" 45 "weekend"
"13477" "2012-11-26" "1820" 31 "weekday"
"13478" "2012-11-27" "1820" 0 "weekday"
"13479" "2012-11-28" "1820" 401 "weekday"
"13480" "2012-11-29" "1820" 0 "weekday"
"13481" "2012-11-30" "1820" 59 "weekday"
"13482" "2012-10-01" "1825" 68 "weekday"
"13483" "2012-10-02" "1825" 0 "weekday"
"13484" "2012-10-03" "1825" 36 "weekday"
"13485" "2012-10-04" "1825" 114 "weekday"
"13486" "2012-10-05" "1825" 20 "weekday"
"13487" "2012-10-06" "1825" 504 "weekend"
"13488" "2012-10-07" "1825" 0 "weekend"
"13489" "2012-10-08" "1825" 68 "weekday"
"13490" "2012-10-09" "1825" 33 "weekday"
"13491" "2012-10-10" "1825" 0 "weekday"
"13492" "2012-10-11" "1825" 0 "weekday"
"13493" "2012-10-12" "1825" 500 "weekday"
"13494" "2012-10-13" "1825" 0 "weekend"
"13495" "2012-10-14" "1825" 58 "weekend"
"13496" "2012-10-15" "1825" 54 "weekday"
"13497" "2012-10-16" "1825" 0 "weekday"
"13498" "2012-10-17" "1825" 52 "weekday"
"13499" "2012-10-18" "1825" 111 "weekday"
"13500" "2012-10-19" "1825" 512 "weekday"
"13501" "2012-10-20" "1825" 0 "weekend"
"13502" "2012-10-21" "1825" 33 "weekend"
"13503" "2012-10-22" "1825" 0 "weekday"
"13504" "2012-10-23" "1825" 0 "weekday"
"13505" "2012-10-24" "1825" 53 "weekday"
"13506" "2012-10-25" "1825" 0 "weekday"
"13507" "2012-10-26" "1825" 9 "weekday"
"13508" "2012-10-27" "1825" 0 "weekend"
"13509" "2012-10-28" "1825" 67 "weekend"
"13510" "2012-10-29" "1825" 174 "weekday"
"13511" "2012-10-30" "1825" 119 "weekday"
"13512" "2012-10-31" "1825" 171 "weekday"
"13513" "2012-11-01" "1825" 68 "weekday"
"13514" "2012-11-02" "1825" 53 "weekday"
"13515" "2012-11-03" "1825" 0 "weekend"
"13516" "2012-11-04" "1825" 68 "weekend"
"13517" "2012-11-05" "1825" 20 "weekday"
"13518" "2012-11-06" "1825" 70 "weekday"
"13519" "2012-11-07" "1825" 0 "weekday"
"13520" "2012-11-08" "1825" 64 "weekday"
"13521" "2012-11-09" "1825" 68 "weekday"
"13522" "2012-11-10" "1825" 68 "weekend"
"13523" "2012-11-11" "1825" 0 "weekend"
"13524" "2012-11-12" "1825" 136 "weekday"
"13525" "2012-11-13" "1825" 2 "weekday"
"13526" "2012-11-14" "1825" 68 "weekday"
"13527" "2012-11-15" "1825" 0 "weekday"
"13528" "2012-11-16" "1825" 12 "weekday"
"13529" "2012-11-17" "1825" 9 "weekend"
"13530" "2012-11-18" "1825" 22 "weekend"
"13531" "2012-11-19" "1825" 0 "weekday"
"13532" "2012-11-20" "1825" 0 "weekday"
"13533" "2012-11-21" "1825" 0 "weekday"
"13534" "2012-11-22" "1825" 0 "weekday"
"13535" "2012-11-23" "1825" 396 "weekday"
"13536" "2012-11-24" "1825" 0 "weekend"
"13537" "2012-11-25" "1825" 0 "weekend"
"13538" "2012-11-26" "1825" 0 "weekday"
"13539" "2012-11-27" "1825" 0 "weekday"
"13540" "2012-11-28" "1825" 188 "weekday"
"13541" "2012-11-29" "1825" 0 "weekday"
"13542" "2012-11-30" "1825" 68 "weekday"
"13543" "2012-10-01" "1830" 78 "weekday"
"13544" "2012-10-02" "1830" 0 "weekday"
"13545" "2012-10-03" "1830" 0 "weekday"
"13546" "2012-10-04" "1830" 62 "weekday"
"13547" "2012-10-05" "1830" 35 "weekday"
"13548" "2012-10-06" "1830" 485 "weekend"
"13549" "2012-10-07" "1830" 0 "weekend"
"13550" "2012-10-08" "1830" 78 "weekday"
"13551" "2012-10-09" "1830" 24 "weekday"
"13552" "2012-10-10" "1830" 58 "weekday"
"13553" "2012-10-11" "1830" 8 "weekday"
"13554" "2012-10-12" "1830" 473 "weekday"
"13555" "2012-10-13" "1830" 19 "weekend"
"13556" "2012-10-14" "1830" 49 "weekend"
"13557" "2012-10-15" "1830" 83 "weekday"
"13558" "2012-10-16" "1830" 26 "weekday"
"13559" "2012-10-17" "1830" 60 "weekday"
"13560" "2012-10-18" "1830" 8 "weekday"
"13561" "2012-10-19" "1830" 482 "weekday"
"13562" "2012-10-20" "1830" 16 "weekend"
"13563" "2012-10-21" "1830" 0 "weekend"
"13564" "2012-10-22" "1830" 33 "weekday"
"13565" "2012-10-23" "1830" 0 "weekday"
"13566" "2012-10-24" "1830" 103 "weekday"
"13567" "2012-10-25" "1830" 39 "weekday"
"13568" "2012-10-26" "1830" 0 "weekday"
"13569" "2012-10-27" "1830" 74 "weekend"
"13570" "2012-10-28" "1830" 60 "weekend"
"13571" "2012-10-29" "1830" 60 "weekday"
"13572" "2012-10-30" "1830" 515 "weekday"
"13573" "2012-10-31" "1830" 11 "weekday"
"13574" "2012-11-01" "1830" 78 "weekday"
"13575" "2012-11-02" "1830" 0 "weekday"
"13576" "2012-11-03" "1830" 112 "weekend"
"13577" "2012-11-04" "1830" 78 "weekend"
"13578" "2012-11-05" "1830" 84 "weekday"
"13579" "2012-11-06" "1830" 48 "weekday"
"13580" "2012-11-07" "1830" 0 "weekday"
"13581" "2012-11-08" "1830" 72 "weekday"
"13582" "2012-11-09" "1830" 78 "weekday"
"13583" "2012-11-10" "1830" 78 "weekend"
"13584" "2012-11-11" "1830" 0 "weekend"
"13585" "2012-11-12" "1830" 231 "weekday"
"13586" "2012-11-13" "1830" 0 "weekday"
"13587" "2012-11-14" "1830" 78 "weekday"
"13588" "2012-11-15" "1830" 0 "weekday"
"13589" "2012-11-16" "1830" 40 "weekday"
"13590" "2012-11-17" "1830" 57 "weekend"
"13591" "2012-11-18" "1830" 0 "weekend"
"13592" "2012-11-19" "1830" 30 "weekday"
"13593" "2012-11-20" "1830" 7 "weekday"
"13594" "2012-11-21" "1830" 0 "weekday"
"13595" "2012-11-22" "1830" 0 "weekday"
"13596" "2012-11-23" "1830" 446 "weekday"
"13597" "2012-11-24" "1830" 103 "weekend"
"13598" "2012-11-25" "1830" 44 "weekend"
"13599" "2012-11-26" "1830" 0 "weekday"
"13600" "2012-11-27" "1830" 61 "weekday"
"13601" "2012-11-28" "1830" 0 "weekday"
"13602" "2012-11-29" "1830" 0 "weekday"
"13603" "2012-11-30" "1830" 78 "weekday"
"13604" "2012-10-01" "1835" 74 "weekday"
"13605" "2012-10-02" "1835" 0 "weekday"
"13606" "2012-10-03" "1835" 26 "weekday"
"13607" "2012-10-04" "1835" 0 "weekday"
"13608" "2012-10-05" "1835" 69 "weekday"
"13609" "2012-10-06" "1835" 437 "weekend"
"13610" "2012-10-07" "1835" 80 "weekend"
"13611" "2012-10-08" "1835" 74 "weekday"
"13612" "2012-10-09" "1835" 61 "weekday"
"13613" "2012-10-10" "1835" 63 "weekday"
"13614" "2012-10-11" "1835" 22 "weekday"
"13615" "2012-10-12" "1835" 506 "weekday"
"13616" "2012-10-13" "1835" 0 "weekend"
"13617" "2012-10-14" "1835" 16 "weekend"
"13618" "2012-10-15" "1835" 0 "weekday"
"13619" "2012-10-16" "1835" 107 "weekday"
"13620" "2012-10-17" "1835" 0 "weekday"
"13621" "2012-10-18" "1835" 8 "weekday"
"13622" "2012-10-19" "1835" 74 "weekday"
"13623" "2012-10-20" "1835" 38 "weekend"
"13624" "2012-10-21" "1835" 41 "weekend"
"13625" "2012-10-22" "1835" 32 "weekday"
"13626" "2012-10-23" "1835" 0 "weekday"
"13627" "2012-10-24" "1835" 70 "weekday"
"13628" "2012-10-25" "1835" 0 "weekday"
"13629" "2012-10-26" "1835" 257 "weekday"
"13630" "2012-10-27" "1835" 72 "weekend"
"13631" "2012-10-28" "1835" 5 "weekend"
"13632" "2012-10-29" "1835" 59 "weekday"
"13633" "2012-10-30" "1835" 523 "weekday"
"13634" "2012-10-31" "1835" 77 "weekday"
"13635" "2012-11-01" "1835" 74 "weekday"
"13636" "2012-11-02" "1835" 55 "weekday"
"13637" "2012-11-03" "1835" 0 "weekend"
"13638" "2012-11-04" "1835" 74 "weekend"
"13639" "2012-11-05" "1835" 69 "weekday"
"13640" "2012-11-06" "1835" 7 "weekday"
"13641" "2012-11-07" "1835" 58 "weekday"
"13642" "2012-11-08" "1835" 0 "weekday"
"13643" "2012-11-09" "1835" 74 "weekday"
"13644" "2012-11-10" "1835" 74 "weekend"
"13645" "2012-11-11" "1835" 0 "weekend"
"13646" "2012-11-12" "1835" 459 "weekday"
"13647" "2012-11-13" "1835" 45 "weekday"
"13648" "2012-11-14" "1835" 74 "weekday"
"13649" "2012-11-15" "1835" 0 "weekday"
"13650" "2012-11-16" "1835" 43 "weekday"
"13651" "2012-11-17" "1835" 16 "weekend"
"13652" "2012-11-18" "1835" 0 "weekend"
"13653" "2012-11-19" "1835" 27 "weekday"
"13654" "2012-11-20" "1835" 0 "weekday"
"13655" "2012-11-21" "1835" 7 "weekday"
"13656" "2012-11-22" "1835" 44 "weekday"
"13657" "2012-11-23" "1835" 435 "weekday"
"13658" "2012-11-24" "1835" 0 "weekend"
"13659" "2012-11-25" "1835" 8 "weekend"
"13660" "2012-11-26" "1835" 0 "weekday"
"13661" "2012-11-27" "1835" 19 "weekday"
"13662" "2012-11-28" "1835" 0 "weekday"
"13663" "2012-11-29" "1835" 0 "weekday"
"13664" "2012-11-30" "1835" 74 "weekday"
"13665" "2012-10-01" "1840" 85 "weekday"
"13666" "2012-10-02" "1840" 0 "weekday"
"13667" "2012-10-03" "1840" 22 "weekday"
"13668" "2012-10-04" "1840" 59 "weekday"
"13669" "2012-10-05" "1840" 25 "weekday"
"13670" "2012-10-06" "1840" 526 "weekend"
"13671" "2012-10-07" "1840" 190 "weekend"
"13672" "2012-10-08" "1840" 85 "weekday"
"13673" "2012-10-09" "1840" 16 "weekday"
"13674" "2012-10-10" "1840" 260 "weekday"
"13675" "2012-10-11" "1840" 62 "weekday"
"13676" "2012-10-12" "1840" 24 "weekday"
"13677" "2012-10-13" "1840" 0 "weekend"
"13678" "2012-10-14" "1840" 0 "weekend"
"13679" "2012-10-15" "1840" 203 "weekday"
"13680" "2012-10-16" "1840" 513 "weekday"
"13681" "2012-10-17" "1840" 0 "weekday"
"13682" "2012-10-18" "1840" 26 "weekday"
"13683" "2012-10-19" "1840" 56 "weekday"
"13684" "2012-10-20" "1840" 78 "weekend"
"13685" "2012-10-21" "1840" 0 "weekend"
"13686" "2012-10-22" "1840" 33 "weekday"
"13687" "2012-10-23" "1840" 0 "weekday"
"13688" "2012-10-24" "1840" 93 "weekday"
